"variable" "activity" "subject" "avgresults"
"fBodyBodyGyroJerkMag.mean.." "LAYING" 12 -0.963949607166667
"fBodyBodyGyroJerkMag.mean.." "LAYING" 13 -0.978150814032258
"fBodyBodyGyroJerkMag.mean.." "LAYING" 14 -0.966455343137255
"fBodyBodyGyroJerkMag.mean.." "LAYING" 15 -0.975727853888889
"fBodyBodyGyroJerkMag.mean.." "LAYING" 16 -0.988695277714286
"fBodyBodyGyroJerkMag.mean.." "LAYING" 17 -0.982765526478873
"fBodyBodyGyroJerkMag.mean.." "LAYING" 18 -0.991901007538462
"fBodyBodyGyroJerkMag.mean.." "LAYING" 19 -0.981890470361446
"fBodyBodyGyroJerkMag.mean.." "LAYING" 20 -0.981119820588235
"fBodyBodyGyroJerkMag.mean.." "LAYING" 21 -0.982993315111111
"fBodyBodyGyroJerkMag.mean.." "LAYING" 22 -0.976638980972222
"fBodyBodyGyroJerkMag.mean.." "LAYING" 23 -0.981846854305556
"fBodyBodyGyroJerkMag.mean.." "LAYING" 24 -0.978596740694444
"fBodyBodyGyroJerkMag.mean.." "LAYING" 25 -0.96825160890411
"fBodyBodyGyroJerkMag.mean.." "LAYING" 26 -0.990430914078947
"fBodyBodyGyroJerkMag.mean.." "LAYING" 27 -0.993563778648649
"fBodyBodyGyroJerkMag.mean.." "LAYING" 28 -0.971830582375
"fBodyBodyGyroJerkMag.mean.." "LAYING" 29 -0.997617389275362
"fBodyBodyGyroJerkMag.mean.." "LAYING" 30 -0.977821335571429
"fBodyBodyGyroJerkMag.mean.." "SITTING" 1 -0.989797547234043
"fBodyBodyGyroJerkMag.mean.." "SITTING" 2 -0.989861950869565
"fBodyBodyGyroJerkMag.mean.." "SITTING" 3 -0.977898105576923
"fBodyBodyGyroJerkMag.mean.." "SITTING" 4 -0.9765477634
"fBodyBodyGyroJerkMag.mean.." "SITTING" 5 -0.971598370227273
"fBodyBodyGyroJerkMag.mean.." "SITTING" 6 -0.952034566
"fBodyBodyGyroJerkMag.mean.." "SITTING" 7 -0.978634991458333
"fBodyBodyGyroJerkMag.mean.." "SITTING" 8 -0.987730604130435
"fBodyBodyGyroJerkMag.mean.." "SITTING" 9 -0.9683155878
"fBodyBodyGyroJerkMag.mean.." "SITTING" 10 -0.992191529259259
"fBodyBodyGyroJerkMag.mean.." "SITTING" 11 -0.987255972641509
"fBodyBodyGyroJerkMag.mean.." "SITTING" 12 -0.97848445372549
"fBodyBodyGyroJerkMag.mean.." "SITTING" 13 -0.991723741632653
"fBodyBodyGyroJerkMag.mean.." "SITTING" 14 -0.987324239259259
"fBodyBodyGyroJerkMag.mean.." "SITTING" 15 -0.990180959322034
"fBodyBodyGyroJerkMag.mean.." "SITTING" 16 -0.989363136376812
"fBodyBodyGyroJerkMag.mean.." "SITTING" 17 -0.995204564375
"fBodyBodyGyroJerkMag.mean.." "SITTING" 18 -0.99480818754386
"fBodyBodyGyroJerkMag.mean.." "SITTING" 19 -0.986727418493151
"fBodyBodyGyroJerkMag.mean.." "SITTING" 20 -0.976108353787879
"fBodyBodyGyroJerkMag.mean.." "SITTING" 21 -0.990014272588235
"fBodyBodyGyroJerkMag.mean.." "SITTING" 22 -0.977775448387097
"fBodyBodyGyroJerkMag.mean.." "SITTING" 23 -0.980707211470588
"fBodyBodyGyroJerkMag.mean.." "SITTING" 24 -0.990854751176471
"fBodyBodyGyroJerkMag.mean.." "SITTING" 25 -0.991781701692308
"fBodyBodyGyroJerkMag.mean.." "SITTING" 26 -0.993985447564103
"fBodyBodyGyroJerkMag.mean.." "SITTING" 27 -0.992390264285714
"fBodyBodyGyroJerkMag.mean.." "SITTING" 28 -0.979465868888889
"fBodyBodyGyroJerkMag.mean.." "SITTING" 29 -0.995063049
"fBodyBodyGyroJerkMag.mean.." "SITTING" 30 -0.991750682096774
"fBodyBodyGyroJerkMag.mean.." "STANDING" 1 -0.994815376981132
"fBodyBodyGyroJerkMag.mean.." "STANDING" 2 -0.977849827407407
"fBodyBodyGyroJerkMag.mean.." "STANDING" 3 -0.960331717868852
"fBodyBodyGyroJerkMag.mean.." "STANDING" 4 -0.964471139464286
"fBodyBodyGyroJerkMag.mean.." "STANDING" 5 -0.952286438035714
"fBodyBodyGyroJerkMag.mean.." "STANDING" 6 -0.955425138245614
"fBodyBodyGyroJerkMag.mean.." "STANDING" 7 -0.973671168679245
"fBodyBodyGyroJerkMag.mean.." "STANDING" 8 -0.983709233333333
"fBodyBodyGyroJerkMag.mean.." "STANDING" 9 -0.967491628
"fBodyBodyGyroJerkMag.mean.." "STANDING" 10 -0.965614081363636
"fBodyBodyGyroJerkMag.mean.." "STANDING" 11 -0.992981019787234
"fBodyBodyGyroJerkMag.mean.." "STANDING" 12 -0.963059791967213
"fBodyBodyGyroJerkMag.mean.." "STANDING" 13 -0.977197403859649
"fBodyBodyGyroJerkMag.mean.." "STANDING" 14 -0.969175636833333
"fBodyBodyGyroJerkMag.mean.." "STANDING" 15 -0.983188091886792
"fBodyBodyGyroJerkMag.mean.." "STANDING" 16 -0.99117243
"fBodyBodyGyroJerkMag.mean.." "STANDING" 17 -0.992723939358974
"fBodyBodyGyroJerkMag.mean.." "STANDING" 18 -0.988960668767123
"fBodyBodyGyroJerkMag.mean.." "STANDING" 19 -0.984536610136986
"fBodyBodyGyroJerkMag.mean.." "STANDING" 20 -0.929600007123288
"fBodyBodyGyroJerkMag.mean.." "STANDING" 21 -0.976126760674157
"fBodyBodyGyroJerkMag.mean.." "STANDING" 22 -0.968377798253968
"fBodyBodyGyroJerkMag.mean.." "STANDING" 23 -0.972598810882353
"fBodyBodyGyroJerkMag.mean.." "STANDING" 24 -0.981119237826087
"fBodyBodyGyroJerkMag.mean.." "STANDING" 25 -0.98401783027027
"fBodyBodyGyroJerkMag.mean.." "STANDING" 26 -0.985762255540541
"fBodyBodyGyroJerkMag.mean.." "STANDING" 27 -0.98941848275
"fBodyBodyGyroJerkMag.mean.." "STANDING" 28 -0.958758576835443
"fBodyBodyGyroJerkMag.mean.." "STANDING" 29 -0.991672052
"fBodyBodyGyroJerkMag.mean.." "STANDING" 30 -0.959242165084746
"fBodyBodyGyroJerkMag.mean.." "WALKING" 1 -0.319308593778947
"fBodyBodyGyroJerkMag.mean.." "WALKING" 2 -0.583249293389831
"fBodyBodyGyroJerkMag.mean.." "WALKING" 3 -0.607751646034483
"fBodyBodyGyroJerkMag.mean.." "WALKING" 4 -0.724327420666667
"fBodyBodyGyroJerkMag.mean.." "WALKING" 5 -0.548053574821429
"fBodyBodyGyroJerkMag.mean.." "WALKING" 6 -0.366500534122807
"fBodyBodyGyroJerkMag.mean.." "WALKING" 7 -0.155339855862632
"fBodyBodyGyroJerkMag.mean.." "WALKING" 8 -0.473026230833333
"fBodyBodyGyroJerkMag.mean.." "WALKING" 9 -0.602581618269231
"fBodyBodyGyroJerkMag.mean.." "WALKING" 10 -0.515065335849057
"fBodyBodyGyroJerkMag.mean.." "WALKING" 11 -0.751914457457627
"fBodyBodyGyroJerkMag.mean.." "WALKING" 12 -0.5611764414
"fBodyBodyGyroJerkMag.mean.." "WALKING" 13 -0.338527133789474
"fBodyBodyGyroJerkMag.mean.." "WALKING" 14 -0.591036936101695
"fBodyBodyGyroJerkMag.mean.." "WALKING" 15 -0.645075178148148
"fBodyBodyGyroJerkMag.mean.." "WALKING" 16 -0.72068229
"fBodyBodyGyroJerkMag.mean.." "WALKING" 17 -0.582711859672131
"fBodyBodyGyroJerkMag.mean.." "WALKING" 18 -0.710596311071429
"fBodyBodyGyroJerkMag.mean.." "WALKING" 19 -0.262442822846154
"fBodyBodyGyroJerkMag.mean.." "WALKING" 20 -0.180365335498431
"fBodyBodyGyroJerkMag.mean.." "WALKING" 21 -0.4995972025
"fBodyBodyGyroJerkMag.mean.." "WALKING" 22 -0.553946121521739
"fBodyBodyGyroJerkMag.mean.." "WALKING" 23 0.146618569064407
"fBodyBodyGyroJerkMag.mean.." "WALKING" 24 -0.571594392068966
"fBodyBodyGyroJerkMag.mean.." "WALKING" 25 -0.770300895540541
"fBodyBodyGyroJerkMag.mean.." "WALKING" 26 -0.619461036101695
"fBodyBodyGyroJerkMag.mean.." "WALKING" 27 -0.623288199649123
"fBodyBodyGyroJerkMag.mean.." "WALKING" 28 -0.595965103703704
"fBodyBodyGyroJerkMag.mean.." "WALKING" 29 -0.628501115849057
"fBodyBodyGyroJerkMag.mean.." "WALKING" 30 -0.547621753230769
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 1 -0.281963359177551
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 2 -0.380175306489362
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 3 -0.576277199387755
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 4 -0.621752455777778
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 5 -0.453697247021277
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 6 -0.132705384364583
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 7 -0.289096677191489
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 8 -0.125179586744737
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 9 -0.463172053809524
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 10 -0.484196484736842
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 11 -0.668340527608696
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 12 -0.458227490826087
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 13 -0.266399903210638
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 14 -0.254747132274667
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 15 -0.565396130714286
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 16 -0.58966315
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 17 -0.57734888
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 18 -0.744236045090909
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 19 -0.0229045295641026
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 20 -0.311668472555556
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 21 -0.490804948444444
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 22 -0.583510518055556
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 23 0.0746754643666667
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 24 -0.474449925818182
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 25 -0.687034281206897
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 26 -0.4722007526
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 27 -0.46777776875
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 28 -0.396720714347826
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 29 -0.596578626041667
"fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 30 -0.617578814032258
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 1 -0.634665082075472
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 2 -0.60079849625
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 3 -0.716877778644068
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 4 -0.740749226346154
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 5 -0.571344138723404
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 6 -0.45923633377451
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 7 -0.673327281960784
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 8 -0.46327057804878
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 9 -0.734159449387755
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 10 -0.600582998297872
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 11 -0.795986113703704
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 12 -0.714332592115385
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 13 -0.656088544363636
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 14 -0.457250612407407
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 15 -0.731422357916667
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 16 -0.787833632352941
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 17 -0.669008763541667
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 18 -0.826193160862069
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 19 -0.4771839145
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 20 -0.450393446470588
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 21 -0.628915748723404
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 22 -0.667996003333333
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 23 -0.51871565
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 24 -0.64611467
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 25 -0.822403906
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 26 -0.673580662727273
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 27 -0.71917980372549
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 28 -0.662505819411765
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 29 -0.697454553061225
"fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" 30 -0.773974451846154
"fBodyBodyGyroJerkMag.std.." "LAYING" 1 -0.9326606676
"fBodyBodyGyroJerkMag.std.." "LAYING" 2 -0.989492660416667
"fBodyBodyGyroJerkMag.std.." "LAYING" 3 -0.982568158064516
"fBodyBodyGyroJerkMag.std.." "LAYING" 4 -0.982543631666667
"fBodyBodyGyroJerkMag.std.." "LAYING" 5 -0.983434493076923
"fBodyBodyGyroJerkMag.std.." "LAYING" 6 -0.955504654561404
"fBodyBodyGyroJerkMag.std.." "LAYING" 7 -0.969403035384615
"fBodyBodyGyroJerkMag.std.." "LAYING" 8 -0.971793279814815
"fBodyBodyGyroJerkMag.std.." "LAYING" 9 -0.9522904702
"fBodyBodyGyroJerkMag.std.." "LAYING" 10 -0.960772875517241
"fBodyBodyGyroJerkMag.std.." "LAYING" 11 -0.983569468245614
"fBodyBodyGyroJerkMag.std.." "LAYING" 12 -0.961911612333333
"fBodyBodyGyroJerkMag.std.." "LAYING" 13 -0.972798632258065
"fBodyBodyGyroJerkMag.std.." "LAYING" 14 -0.963666018039216
"fBodyBodyGyroJerkMag.std.." "LAYING" 15 -0.972645710694444
"fBodyBodyGyroJerkMag.std.." "LAYING" 16 -0.988058401142857
"fBodyBodyGyroJerkMag.std.." "LAYING" 17 -0.981983437605634
"fBodyBodyGyroJerkMag.std.." "LAYING" 18 -0.992737961692308
"fBodyBodyGyroJerkMag.std.." "LAYING" 19 -0.97932784746988
"fBodyBodyGyroJerkMag.std.." "LAYING" 20 -0.981986152941177
"fBodyBodyGyroJerkMag.std.." "LAYING" 21 -0.982305117444444
"fBodyBodyGyroJerkMag.std.." "LAYING" 22 -0.972789020833333
"fBodyBodyGyroJerkMag.std.." "LAYING" 23 -0.98158514125
"fBodyBodyGyroJerkMag.std.." "LAYING" 24 -0.980096981111111
"fBodyBodyGyroJerkMag.std.." "LAYING" 25 -0.970457947534247
"fBodyBodyGyroJerkMag.std.." "LAYING" 26 -0.989628012236842
"fBodyBodyGyroJerkMag.std.." "LAYING" 27 -0.993552299324324
"fBodyBodyGyroJerkMag.std.." "LAYING" 28 -0.96931982125
"fBodyBodyGyroJerkMag.std.." "LAYING" 29 -0.99758523057971
"fBodyBodyGyroJerkMag.std.." "LAYING" 30 -0.975481548714286
"fBodyBodyGyroJerkMag.std.." "SITTING" 1 -0.987049617234043
"fBodyBodyGyroJerkMag.std.." "SITTING" 2 -0.989632908913043
"fBodyBodyGyroJerkMag.std.." "SITTING" 3 -0.976689802692308
"fBodyBodyGyroJerkMag.std.." "SITTING" 4 -0.9762617538
"fBodyBodyGyroJerkMag.std.." "SITTING" 5 -0.970675403409091
"fBodyBodyGyroJerkMag.std.." "SITTING" 6 -0.951196693454545
"fBodyBodyGyroJerkMag.std.." "SITTING" 7 -0.97496593875
"fBodyBodyGyroJerkMag.std.." "SITTING" 8 -0.986147262608696
"fBodyBodyGyroJerkMag.std.." "SITTING" 9 -0.9659970148
"fBodyBodyGyroJerkMag.std.." "SITTING" 10 -0.991409100925926
"fBodyBodyGyroJerkMag.std.." "SITTING" 11 -0.985607229245283
"fBodyBodyGyroJerkMag.std.." "SITTING" 12 -0.979256387058824
"fBodyBodyGyroJerkMag.std.." "SITTING" 13 -0.991219445918367
"fBodyBodyGyroJerkMag.std.." "SITTING" 14 -0.987065177777778
"fBodyBodyGyroJerkMag.std.." "SITTING" 15 -0.989503941694915
"fBodyBodyGyroJerkMag.std.." "SITTING" 16 -0.987506348985507
"fBodyBodyGyroJerkMag.std.." "SITTING" 17 -0.99362452375
"fBodyBodyGyroJerkMag.std.." "SITTING" 18 -0.994967621754386
"fBodyBodyGyroJerkMag.std.." "SITTING" 19 -0.985416444657534
"fBodyBodyGyroJerkMag.std.." "SITTING" 20 -0.975226588333333
"fBodyBodyGyroJerkMag.std.." "SITTING" 21 -0.991062204823529
"fBodyBodyGyroJerkMag.std.." "SITTING" 22 -0.976318114516129
"fBodyBodyGyroJerkMag.std.." "SITTING" 23 -0.978499038088235
"fBodyBodyGyroJerkMag.std.." "SITTING" 24 -0.990933058235294
"fBodyBodyGyroJerkMag.std.." "SITTING" 25 -0.992019559538462
"fBodyBodyGyroJerkMag.std.." "SITTING" 26 -0.99420976974359
"fBodyBodyGyroJerkMag.std.." "SITTING" 27 -0.991967776285714
"fBodyBodyGyroJerkMag.std.." "SITTING" 28 -0.97839537
"fBodyBodyGyroJerkMag.std.." "SITTING" 29 -0.994742028
"fBodyBodyGyroJerkMag.std.." "SITTING" 30 -0.990946424516129
"fBodyBodyGyroJerkMag.std.." "STANDING" 1 -0.994671123207547
"fBodyBodyGyroJerkMag.std.." "STANDING" 2 -0.977754298148148
"fBodyBodyGyroJerkMag.std.." "STANDING" 3 -0.957121510491803
"fBodyBodyGyroJerkMag.std.." "STANDING" 4 -0.9664302175
"fBodyBodyGyroJerkMag.std.." "STANDING" 5 -0.946196462857143
"fBodyBodyGyroJerkMag.std.." "STANDING" 6 -0.952088499473684
"fBodyBodyGyroJerkMag.std.." "STANDING" 7 -0.971899418301887
"fBodyBodyGyroJerkMag.std.." "STANDING" 8 -0.981832336296296
"fBodyBodyGyroJerkMag.std.." "STANDING" 9 -0.964770799111111
"fBodyBodyGyroJerkMag.std.." "STANDING" 10 -0.965055815454545
"fBodyBodyGyroJerkMag.std.." "STANDING" 11 -0.992277468510638
"fBodyBodyGyroJerkMag.std.." "STANDING" 12 -0.962909739016393
"fBodyBodyGyroJerkMag.std.." "STANDING" 13 -0.976467330175439
"fBodyBodyGyroJerkMag.std.." "STANDING" 14 -0.966019259166667
"fBodyBodyGyroJerkMag.std.." "STANDING" 15 -0.980329709433962
"fBodyBodyGyroJerkMag.std.." "STANDING" 16 -0.990672800769231
"fBodyBodyGyroJerkMag.std.." "STANDING" 17 -0.992177303589744
"fBodyBodyGyroJerkMag.std.." "STANDING" 18 -0.988407465205479
"fBodyBodyGyroJerkMag.std.." "STANDING" 19 -0.982228582191781
"fBodyBodyGyroJerkMag.std.." "STANDING" 20 -0.927225720410959
"fBodyBodyGyroJerkMag.std.." "STANDING" 21 -0.977706619550562
"fBodyBodyGyroJerkMag.std.." "STANDING" 22 -0.965344726666667
"fBodyBodyGyroJerkMag.std.." "STANDING" 23 -0.973849691470588
"fBodyBodyGyroJerkMag.std.." "STANDING" 24 -0.9797551
"fBodyBodyGyroJerkMag.std.." "STANDING" 25 -0.983098935945946
"fBodyBodyGyroJerkMag.std.." "STANDING" 26 -0.983313996081081
"fBodyBodyGyroJerkMag.std.." "STANDING" 27 -0.988579092
"fBodyBodyGyroJerkMag.std.." "STANDING" 28 -0.955983424556962
"fBodyBodyGyroJerkMag.std.." "STANDING" 29 -0.991516778307692
"fBodyBodyGyroJerkMag.std.." "STANDING" 30 -0.955008564237288
"fBodyBodyGyroJerkMag.std.." "WALKING" 1 -0.381601911789474
"fBodyBodyGyroJerkMag.std.." "WALKING" 2 -0.558104554745763
"fBodyBodyGyroJerkMag.std.." "WALKING" 3 -0.549087007931034
"fBodyBodyGyroJerkMag.std.." "WALKING" 4 -0.757768081166667
"fBodyBodyGyroJerkMag.std.." "WALKING" 5 -0.455665300892857
"fBodyBodyGyroJerkMag.std.." "WALKING" 6 -0.408078906482456
"fBodyBodyGyroJerkMag.std.." "WALKING" 7 -0.0841663774087719
"fBodyBodyGyroJerkMag.std.." "WALKING" 8 -0.581240190833333
"fBodyBodyGyroJerkMag.std.." "WALKING" 9 -0.624351923653846
"fBodyBodyGyroJerkMag.std.." "WALKING" 10 -0.517675799056604
"fBodyBodyGyroJerkMag.std.." "WALKING" 11 -0.773574064745763
"fBodyBodyGyroJerkMag.std.." "WALKING" 12 -0.5649340126
"fBodyBodyGyroJerkMag.std.." "WALKING" 13 -0.349285611070175
"fBodyBodyGyroJerkMag.std.." "WALKING" 14 -0.65567766220339
"fBodyBodyGyroJerkMag.std.." "WALKING" 15 -0.654010147222222
"fBodyBodyGyroJerkMag.std.." "WALKING" 16 -0.745726853921569
"fBodyBodyGyroJerkMag.std.." "WALKING" 17 -0.520385479180328
"fBodyBodyGyroJerkMag.std.." "WALKING" 18 -0.769408385535714
"fBodyBodyGyroJerkMag.std.." "WALKING" 19 -0.336148733
"fBodyBodyGyroJerkMag.std.." "WALKING" 20 -0.171975765239216
"fBodyBodyGyroJerkMag.std.." "WALKING" 21 -0.429323466346154
"fBodyBodyGyroJerkMag.std.." "WALKING" 22 -0.476405270434783
"fBodyBodyGyroJerkMag.std.." "WALKING" 23 0.287834616098305
"fBodyBodyGyroJerkMag.std.." "WALKING" 24 -0.567447731896552
"fBodyBodyGyroJerkMag.std.." "WALKING" 25 -0.75738578027027
"fBodyBodyGyroJerkMag.std.." "WALKING" 26 -0.612930343220339
"fBodyBodyGyroJerkMag.std.." "WALKING" 27 -0.639242384210526
"fBodyBodyGyroJerkMag.std.." "WALKING" 28 -0.589071730555556
"fBodyBodyGyroJerkMag.std.." "WALKING" 29 -0.618667722641509
"fBodyBodyGyroJerkMag.std.." "WALKING" 30 -0.578580044615385
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 1 -0.391919876612245
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 2 -0.343698985425532
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 3 -0.624910820612245
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 4 -0.685470931777778
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 5 -0.487128422553191
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 6 -0.145733545496458
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 7 -0.353544695678723
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 8 -0.26298447
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 9 -0.485158906904762
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 10 -0.544988519210526
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 11 -0.714229669347826
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 12 -0.486780424347826
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 13 -0.343094861202128
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 14 -0.356849425488889
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 15 -0.593472444285714
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 16 -0.633479804680851
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 17 -0.643399203913044
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 18 -0.763430801654545
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 19 -0.143254547512821
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 20 -0.281657285946667
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 21 -0.571666834444444
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 22 -0.697451438611111
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 23 -0.0398573780185185
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 24 -0.478030486181818
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 25 -0.693032409137931
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 26 -0.4894973794
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 27 -0.502831373477273
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 28 -0.464722244347826
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 29 -0.626675982083333
"fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 30 -0.645503942419355
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 1 -0.693930521509434
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 2 -0.621820202916667
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 3 -0.740033436271186
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 4 -0.794209483076923
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 5 -0.572485019787234
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 6 -0.455937719019608
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 7 -0.704090967843137
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 8 -0.575733290731707
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 9 -0.787781590816326
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 10 -0.67129056212766
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 11 -0.822428718888889
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 12 -0.733130764423077
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 13 -0.712261499636364
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 14 -0.564964076388889
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 15 -0.793104483333333
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 16 -0.825314327058824
"fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 17 -0.7241557425
